Movto,Gpo,Clave,NumInv,AnoPrg,TpoBien,Denomin,FecAlta,DescArt,IdProv,NumFact,FecFact,Costo,IdTipAdq,IdRub,Edo,Localiz,OUT,FecBaja
20031,I,180000148,121,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 1000, CON CAPACIDAD DE 700 WATTS (1000VA), NUMERO DE SERIE: E-06-K-02102",522,5287,22/11/2006,"2,991.84",OF,EP,1. BUENO,S,0,
20032,I,180000148,122,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 1000, CON CAPACIDAD DE 700 WATTS (1000VA), NUMERO DE SERIE: E-06-K-02103",522,5287,22/11/2006,"2,991.84",OF,EP,6. BAJA (INSERVIBLE),S,1,29/10/2013
20033,I,180000148,1794,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01631.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20034,I,180000148,1795,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01632.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20035,I,180000148,1796,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01633.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20036,I,180000148,1797,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01634.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20037,I,180000148,1798,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01635.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20038,I,180000148,1799,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01636.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20039,I,180000148,1800,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01637.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20040,I,180000148,1801,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01638.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20041,I,180000148,1802,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01639.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20042,I,180000148,1803,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01640.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20043,I,180000148,1804,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01641.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20044,I,180000148,1805,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01642.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20045,I,180000148,1806,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01643.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20046,I,180000148,1807,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01644.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20047,I,180000148,1808,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01645.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20048,I,180000148,1809,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01646.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20049,I,180000148,1810,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01647.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20050,I,180000148,1811,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01648.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20051,I,180000148,1812,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01649.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20052,I,180000148,1813,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01650.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20053,I,180000148,1814,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01651.",522,5315,22/11/2006,"1,596.66",OF,EP,7. BAJA (ROBO),S,1,23/11/2012
20054,I,180000148,1815,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01652.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20055,I,180000148,1816,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01653.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20056,I,180000148,1817,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01654.",522,5315,22/11/2006,"1,596.66",OF,EP,7. BAJA (ROBO),S,1,23/11/2012
20057,I,180000148,1818,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01655.",522,5315,22/11/2006,"1,596.66",OF,EP,7. BAJA (ROBO),S,1,23/11/2012
20058,I,180000148,1819,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01656.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20059,I,180000148,1820,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01657.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20060,I,180000148,1821,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01658.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20061,I,180000148,1822,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01659",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20062,I,180000148,1823,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01660.",522,5315,22/11/2006,"1,596.66",OF,EP,7. BAJA (ROBO),S,1,23/11/2012
20063,I,180000148,1824,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01661.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20064,I,180000148,1825,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01662.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20065,I,180000148,1826,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01663.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20066,I,180000148,1827,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01664.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20067,I,180000148,1828,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01665",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20068,I,180000148,1829,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01666.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20069,I,180000148,1830,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01667.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20070,I,180000148,1831,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01668.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20071,I,180000148,1832,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01669.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20072,I,180000148,1833,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01670.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20073,I,180000148,1834,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01671.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20074,I,180000148,1835,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01672.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20075,I,180000148,1836,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01673.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20076,I,180000148,1837,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01674.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20077,I,180000148,1838,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01675.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20078,I,180000148,1839,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01676.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20079,I,180000148,1840,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01677.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20080,I,180000148,1841,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01678.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20081,I,180000148,1842,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01679.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20082,I,180000148,1843,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01680.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20083,I,180000148,1844,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01681.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20084,I,180000148,1845,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01682.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20085,I,180000148,1846,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01683.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20086,I,180000148,1847,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01684.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20087,I,180000148,1848,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01685.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20088,I,180000148,1849,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01686.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20089,I,180000148,1850,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01687.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20090,I,180000148,1851,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01688.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20091,I,180000148,1852,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01689.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20092,I,180000148,1853,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01690.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20093,I,180000148,1854,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01691.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20094,I,180000148,1855,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01692.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20095,I,180000148,1856,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01693.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20096,I,180000148,1857,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01694.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20097,I,180000148,1858,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01695.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20098,I,180000148,1859,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01696.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20099,I,180000148,1860,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01697.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20100,I,180000148,1861,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01698.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20101,I,180000148,1862,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01699.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20102,I,180000148,1863,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01700.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20103,I,180000148,1864,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01701.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
20104,I,180000148,1865,2006,F,NO-BREAK,2006-11-22,"NO-BREAK.- UNIDAD DE ENERGIA ININTERRUMPIBLE MARCA: ISB (SOLA BASIC), MODELO: MICRO SR 500 INET CON CAPACIDAD DE 300 WATTS (500VA), NUMERO DE SERIE: E-06-K-01702.",522,5315,22/11/2006,"1,596.66",OF,EP,1. BUENO,S,0,
